record_number,count,country,site,date,Month,time,location,latitude,longitude,ring size,ring no.,status,mig,english,french,scientific,age,sex,fat,muscle,wing,weight,bp,moult,ringer,bill skull,tarsus,tail,bill feather,bill nostril,bill+head,other bio,notes,PJ moult,wing point,2nd =,emarginate,OGC,Blood sample no.,Feather sample,Tape used,,RINGERS' KEY
,1,BF,Oursi,26/01/2011,Jan,1026,Oursi Est,,,A,P005850,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Ad,F,2,2,64,13.7,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1027,Oursi Est,,,A,P005851,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,F,2,2,57,11.6,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1029,Oursi Est,,,A,P005852,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,F,1,2,60,14.2,.,complete,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1029,Oursi Est,,,A,P005853,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,F,2,2,60,14.5,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1031,Oursi Est,,,A,P005854,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,2,2,62,15.2,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1031,Oursi Est,,,A,P005855,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,1,2,62,13,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1033,Oursi Est,,,A,P005856,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,2,2,62,.,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1033,Oursi Est,,,A,P005857,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,1,2,62,15.5,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1035,Oursi Est,,,A,P005858,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,1,2,64,13.9,.,complete,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1035,Oursi Est,,,A,P005859,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,2,2,61,14.1,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1037,Oursi Est,,,A,P005860,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,F,2,3,61,13,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1038,Oursi Est,,,A,P005861,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,2,2,62,13.1,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1040,Oursi Est,,,A,P005862,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,1,2,63,11.8,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1040,Oursi Est,,,A,P005863,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,F,2,2,60,14.2,.,complete,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1042,Oursi Est,,,A,P005864,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,2,2,64,13.9,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1044,Oursi Est,,,A,P005865,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,F,2,2,62,13.7,.,complete,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1044,Oursi Est,,,A,P005866,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Ad,M,2,2,66,14.6,.,complete,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1047,Oursi Est,,,A,P005867,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,F,1,2,61,13.3,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1049,Oursi Est,,,A,P005868,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Ad,M,2,2,65,14.7,.,complete,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1049,Oursi Est,,,A,P005869,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Ad,M,2,3,67,14.5,.,complete,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1051,Oursi Est,,,A,P005870,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,1,2,65,14.2,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1051,Oursi Est,,,A,P005871,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Ad,M,2,3,63,13,.,complete,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1053,Oursi Est,,,A,P005872,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,2,2,62,12.7,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1055,Oursi Est,,,A,P005873,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,1,2,64,14.6,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1056,Oursi Est,,,A,P005874,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Ad,F,1,2,62,12.4,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1058,Oursi Est,,,A,P005875,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,1,2,62,14.3,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1059,Oursi Est,,,A,P005876,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Ad,M,3,3,65,14.5,.,complete,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1103,Oursi Est,,,A,P005877,N,.,Red-billed Quelea,Travailleur à bec rouge,Quelea quelea,Ad,M,2,2,65,18.2,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1105,Oursi Est,,,A,P005878,N,.,Red-billed Quelea,Travailleur à bec rouge,Quelea quelea,Ad,M,2,3,66,18.7,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1108,Oursi Est,,,D2,D05647,N,Mig,European Turtle Dove,Tourterelle des bois,Streptopelia turtur,FG,.,1,2,161,110,.,.,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1110,Oursi Est,,,D2,D05648,N,.,Laughing Dove,Tourterelle maillée,Streptopelia senegalensis,FG,.,2,2,134,93.7,.,.,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1112,Oursi Est,,,E,E00232,N,.,African Mourning Dove,Tourterelle pleureuse,Streptopelia decipens,FG,.,2,3,181,235,.,.,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1115,Oursi Est,,,B,R004154,N,.,Black-headed Weaver,Tisserin à tête noir,Ploceus melanocephalus,.,.,3,2,66,22.5,.,.,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,26/01/2011,Jan,1118,Oursi Est,,,B,R004155,N,.,Black-headed Weaver,Tisserin à tête noir,Ploceus melanocephalus,.,.,2,2,66,18.7,.,.,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0737,Oursi Sud,,,AA,N02243,N,Mig,Western Bonelli's Warbler,Pouillot de Bonelli,Phylloscopus bonelli,FG,.,1,1,66,7.1,.,.,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0740,Oursi Sud,,,A,P005879,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Ad,F,1,2,62,13.7,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0742,Oursi Sud,,,A,P005880,N,Mig,Common Whitethroat,Fauvette grisette,Sylvia communis,Ad,.,2,2,71,13.4,.,.,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0747,Oursi Sud,,,AA,N02244,N,Mig,Western Bonelli's Warbler,Pouillot de Bonelli,Phylloscopus bonelli,FG,.,1,2,65,7.4,.,.,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0750,Oursi Sud,,,D2,D05649,N,.,Laughing Dove,Tourterelle maillée,Streptopelia senegalensis,Juv,.,2,2,129,74.7,.,.,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0751,Oursi Sud,,,AA,N02246,N,Mig,Western Bonelli's Warbler,Pouillot de Bonelli,Phylloscopus bonelli,FG,.,2,2,66,7.5,.,.,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0755,Oursi Sud,,,D2,D05650,N,Mig,European Turtle Dove,Tourterelle des bois,Streptopelia turtur,FG,.,1,2,171,145,.,.,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0801,Oursi Sud,,,D2,D05623,R,.,Vinaceous Dove,Tourterelle vineuse,Streptopelia vinacea,FG,.,2,2,144,113,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0808,Oursi Sud,,,B,R004156,N,Mig,Woodchat Shrike,Pie-grièche à tête rousse,Lanius senator,Juv,.,2,2,101,26.7,.,.,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0814,Oursi Sud,,,A,P005881,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Ad,M,2,2,66,14.3,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0815,Oursi Sud,,,A,P005882,N,.,Red-billed Quelea,Travailleur à bec rouge,Quelea quelea,Ad,M,1,2,67,17.6,.,complete,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0817,Oursi Sud,,,A,P005883,N,.,Red-billed Quelea,Travailleur à bec rouge,Quelea quelea,Ad,F,1,2,63,15.5,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0818,Oursi Sud,,,A,P005884,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,2,2,62,13.4,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0820,Oursi Sud,,,A,P005885,N,.,Red-billed Quelea,Travailleur à bec rouge,Quelea quelea,Ad,M,1,2,.,17.3,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0821,Oursi Sud,,,A,P005886,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,0,1,61,12.4,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0827,Oursi Sud,,,A,P005887,N,.,African Silverbill,Capucin bec d'argent,Euodice cantans (Lochura cantans),FG,.,1,2,53,11.3,.,.,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0830,Oursi Sud,,,A,P005888,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,2,2,63,13.9,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0832,Oursi Sud,,,A,P005889,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,F,2,2,61,13.6,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0835,Oursi Sud,,,A,P005890,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,1,2,62,14.1,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0836,Oursi Sud,,,A,P005891,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,1,2,62,14.6,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0838,Oursi Sud,,,A,P005892,N,.,Red-billed Quelea,Travailleur à bec rouge,Quelea quelea,Ad,M,1,2,64,18.4,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0842,Oursi Sud,,,D2,D05651,N,Mig,European Turtle Dove,Tourterelle des bois,Streptopelia turtur,FG,.,2,2,174,130,.,.,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0846,Oursi Sud,,,D2,D05652,N,Mig,European Turtle Dove,Tourterelle des bois,Streptopelia turtur,FG,.,2,2,172,120,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0904,Oursi Sud,,,A,P005893,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Ad,F,1,2,63,13.7,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0951,Oursi Sud,,,AA,N02245,N,.,Cricket Warbler,Prinia à front écailleux,Spiloptila clamans,Ad,F,1,2,44,6.6,.,.,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0953,Oursi Sud,,,AA,N02247,N,.,Cricket Warbler,Prinia à front écailleux,Spiloptila clamans,Ad,M,2,2,46,7.3,.,.,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0956,Oursi Sud,,,CC,S000046,N,.,Black-billed Wood Dove,Tourterelette d'Abyssinie,Oena capensis,Ad,M,1,1,111,41.1,.,.,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,0958,Oursi Sud,,,A,P005894,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,F,2,2,61,12,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,1000,Oursi Sud,,,A,P005895,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,2,2,63,14.8,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,1001,Oursi Sud,,,A,P005896,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,1,2,61,13,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,1002,Oursi Sud,,,A,P005897,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,2,2,62,14.2,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,1004,Oursi Sud,,,A,P005898,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,2,2,64,13.7,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,1007,Oursi Sud,,,AA,N02248,N,.,Sennar Penduline Tit,Rémiz du Soudan,Anthoscopus punctifrons,FG,.,0,1,51,6.1,.,.,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,1010,Oursi Sud,,,AA,N02249,N,.,Sennar Penduline Tit,Rémiz du Soudan,Anthoscopus punctifrons,FG,.,1,1,50,5.8,.,.,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,1011,Oursi Sud,,,B,R004157,N,.,Speckle-fronted Weaver,Sporopipe quadrillé,Sporopipes frontalis,FG,.,1,3,68,17.6,.,.,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,1015,Oursi Sud,,,A,P005899,N,.,Little Weaver,Tisserin minule,Ploceus luteolus,FG,.,2,2,60,12,.,.,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,1016,Oursi Sud,,,A,P005900,N,.,Little Weaver,Tisserin minule,Ploceus luteolus,FG,.,1,2,64,13.2,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,1020,Oursi Sud,,,AA,N02250,N,Mig,Western Bonelli's Warbler,Pouillot de Bonelli,Phylloscopus bonelli,Ad,.,1,1,65,7.1,.,000/000014/5555553000 ,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,1022,Oursi Sud,,,AA,N02263,N,Mig,Western Bonelli's Warbler,Pouillot de Bonelli,Phylloscopus bonelli,.,.,2,2,64,7.1,.,015/500155/5555554321,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,1028,Oursi Sud,,,A,P005901,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,0,2,63,14.5,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,1056,Oursi Sud,,,AA,N02251,N,Mig,Western Bonelli's Warbler,Pouillot de Bonelli,Phylloscopus bonelli,.,.,2,2,65,8,.,complete,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,1058,Oursi Sud,,,CC,S000047,N,.,Black-billed Wood Dove,Tourterelette d'Abyssinie,Oena capensis,Ad,M,1,1,105,45.3,.,.,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,29/01/2011,Jan,1102,Oursi Sud,,,CC,S000048,N,.,Black-billed Wood Dove,Tourterelette d'Abyssinie,Oena capensis,Ad,F,0,2,104,34.1,.,.,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0710,Oursi Sud,,,A,P005902,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Ad,M,2,2,65,13.6,.,000/000204/5555553100,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0712,Oursi Sud,,,A,P005903,N,Mig,Common Redstart,Rougequeue à front blanc,Phoenicurus phoenicurus,Ad,M,1,2,79,14.2,.,,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0714,Oursi Sud,,,A,P005904,N,.,Red-billed Quelea,Travailleur à bec rouge,Quelea quelea,Ad,M,2,2,66,17.5,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0717,Oursi Sud,,,A,P005905,N,.,Red-billed Quelea,Travailleur à bec rouge,Quelea quelea,Ad,F,2,2,61,16.1,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0719,Oursi Sud,,,A,P005906,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Ad,F,1,2,62,12.5,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0722,Oursi Sud,,,A,P005907,N,.,Red-billed Quelea,Travailleur à bec rouge,Quelea quelea,Ad,M,1,2,67,15.5,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0725,Oursi Sud,,,A,P005908,N,.,Red-billed Quelea,Travailleur à bec rouge,Quelea quelea,Ad,F,1,2,67,17.1,.,complete,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0727,Oursi Sud,,,A,P005909,N,.,Red-billed Quelea,Travailleur à bec rouge,Quelea quelea,Ad,F,1,2,66,15.6,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0731,Oursi Sud,,,A,P005910,N,.,White-rumped Seedeater,Serin à croupion blanc,Serinus leucopygius,FG   ,.,0,1,65,9.3,.,,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0733,Oursi Sud,,,A,P005911,N,.,Red-billed Quelea,Travailleur à bec rouge,Quelea quelea,Ad,M,1,2,66,17,.,,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0815,Oursi Sud,,,AA,N02252,N,Mig,Western Bonelli's Warbler,Pouillot de Bonelli,Phylloscopus bonelli,.,.,2,.,.,6.9,.,000/022555/5555543211,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0817,Oursi Sud,,,D2,D05624,R,.,Vinaceous Dove,Tourterelle vineuse,Streptopelia vinacea,FG,.,1,1,148,105,.,,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0820,Oursi Sud,,,A,P005912,N,.,Red-billed Quelea,Travailleur à bec rouge,Quelea quelea,Ad,M,2,2,62,16.5,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0821,Oursi Sud,,,D2,D05653,N,Mig,European Turtle Dove,Tourterelle des bois,Streptopelia turtur,FG,.,1,2,174,150,.,,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0824,Oursi Sud,,,A,P005913,N,.,Red-billed Quelea,Travailleur à bec rouge,Quelea quelea,Ad,M,2,2,61,16.5,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0826,Oursi Sud,,,B,R004158,N,.,Northern Grey-headed Sparrow,Moineau gris,Passer griseus,FG,.,1,2,84,23.5,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0827,Oursi Sud,,,A,P005914,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,2,2,62,12.8,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0828,Oursi Sud,,,A,P005915,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Ad,F,1,1,60,14.1,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0831,Oursi Sud,,,A,P005916,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Ad,F,1,2,63,12.8,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0833,Oursi Sud,,,A,P005917,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Ad,F,1,2,61,13.5,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0835,Oursi Sud,,,A,P005918,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Ad,F,2,2,.,.,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0838,Oursi Sud,,,A,P005919,N,.,Red-billed Quelea,Travailleur à bec rouge,Quelea quelea,Ad,M,2,2,65,16.3,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0842,Oursi Sud,,,AA,N02253,N,.,Red-cheeked Cordon-bleu,Cordon-bleu à joues rouges,Uraeginthus bengalus,Ad,F,0,1,52,8.3,.,,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0845,Oursi Sud,,,D2,D05654,N,Mig,European Turtle Dove,Tourterelle des bois,Streptopelia turtur,FG,.,2,2,175,126,.,,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0905,Oursi Sud,,,AA,N02254,N,Mig,Western Bonelli's Warbler,Pouillot de Bonelli,Phylloscopus bonelli,FG,.,1,2,63,7.4,.,000/200431/5555554200,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0908,Oursi Sud,,,AA,N02255,N,Mig,Western Bonelli's Warbler,Pouillot de Bonelli,Phylloscopus bonelli,FG,.,1,1,.,8.2,.,010/000035/5555554321,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0915,Oursi Sud,,,D2,D05655,N,Mig,European Turtle Dove,Tourterelle des bois,Streptopelia turtur,FG,.,2,2,169,148,.,,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,0925,Oursi Sud,,,A,P005920,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,F,1,2,62,15.3,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,1001,Oursi Sud,,,A,P005921,N,.,Red-billed Quelea,Travailleur à bec rouge,Quelea quelea,Ad,M,1,1,64,18.1,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,1002,Oursi Sud,,,A,P005922,N,.,Red-billed Quelea,Travailleur à bec rouge,Quelea quelea,Ad,M,1,1,64,16.7,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,1004,Oursi Sud,,,B,R004159,N,.,Speckle-fronted Weaver,Sporopipe quadrillé,Sporopipes frontalis,Ad,.,2,2,67,17,.,,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,1006,Oursi Sud,,,B,R004160,N,.,Speckle-fronted Weaver,Sporopipe quadrillé,Sporopipes frontalis,Juv,.,1,2,66,20,.,,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,1008,Oursi Sud,,,B,R004161,N,.,Speckle-fronted Weaver,Sporopipe quadrillé,Sporopipes frontalis,Ad,.,1,2,66,19.3,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,1010,Oursi Sud,,,B,R004162,N,.,Speckle-fronted Weaver,Sporopipe quadrillé,Sporopipes frontalis,Juv,.,0,2,64,15,.,active,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,1013,Oursi Sud,,,D2,D05656,N,.,Laughing Dove,Tourterelle maillée,Streptopelia senegalensis,Ad,.,2,2,147,101.3,.,,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,1050,Oursi Sud,,,A,P005923,N,.,Cut-throat Finch,Amadine cou-coupé,Amadina fasciata,Ad,M,0,1,68,18.2,.,,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,1059,Oursi Sud,,,A,P005924,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,F,2,2,58,13.3,.,active,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,1100,Oursi Sud,,,A,P005925,N,.,Cut-throat Finch,Amadine cou-coupé,Amadina fasciata,Ad,M,1,2,69,18.6,.,,OMAR,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,1101,Oursi Sud,,,A,P005926,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,F,2,2,61,.,.,,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,1105,Oursi Sud,,,A,P005927,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,F,2,2,60,15.1,.,,ALY,,,,,,,,,,,,,,,,,,
,1,BF,Oursi,30/01/2011,Jan,1105,Oursi Sud,,,A,P005928,N,.,Sudan Golden Sparrow,Moineau doré,Passer luteus,Juv,M,2,2,62,13.4,.,,OMAR,,,,,,,,,,,,,,,,,,
